endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
54,24,27.32,0.001,0.002
54,26,30.335,0,0.001
52,12,2.163,0,0
52,14,4.706,0,0
52,16,7.402,0,0
52,18,9.05,0,0.001
52,20,10.053,0,0.002
52,22,12.179,0,0.002
52,24,16.443,0,0.002
52,26,21.743,0,0.001
52,28,24.51,0,0
50,14,1.769,0,0
50,16,2.763,0,0
50,18,3.353,0,0.001
50,20,3.828,0,0.001
50,22,5.369,0,0.002
50,24,9.11,0,0.001
50,26,14.526,0,0.001
50,28,18.352,0,0
48,14,0.463,0,0
48,16,0.72,0,0
48,18,0.891,0,0.001
48,20,1.152,0,0.001
48,22,2.133,0,0.001
48,24,4.603,0,0.001
48,26,8.397,0,0
48,28,11.472,0,0
48,30,11.436,0,0
46,16,0.13,0,0
46,18,0.174,0,0.001
46,20,0.288,0,0.001
46,22,0.767,0,0
46,24,2.013,0,0
46,26,4.171,0,0
46,28,6.583,0,0
46,30,8.025,0,0
44,22,0.27,0,0
44,24,0.908,0,0
44,26,2.48,0,0
44,18,0.025,0,0
44,20,0.067,0,0
44,28,5.355,0,0
44,30,8.919,0,0
44,32,11.107,0,0
44,34,10.047,0,0
42,20,0.022,0,0
42,22,0.135,0,0
42,24,0.65,0,0
42,26,2.354,0,0
42,28,6.23,0,0
42,30,11.805,0,0
42,32,15.815,0,0
42,34,14.875,0,0
42,36,9.79,0,0
40,22,0.105,0,0
40,24,0.584,0,0
40,26,2.302,0,0
40,28,6.381,0,0
40,30,12.385,0,0
40,32,16.794,0,0
40,34,15.892,0,0
68,12,0.572,0,0
68,14,2.245,0,0
68,16,6.165,0,0
66,8,0.014,0,0
66,10,0.09,0,0
66,12,0.445,0,0
64,8,0.028,0,0
64,10,0.152,0,0
64,12,0.56,0,0
62,6,0.015,0,0
62,8,0.093,0,0
62,10,0.418,0,0
60,6,0.034,0,0
60,8,0.214,0,0
60,10,0.943,0,0
58,4,0.006,0,0
58,6,0.054,0,0
58,8,0.341,0,0
58,10,1.498,0,0
56,4,0.007,0,0
56,6,0.06,0,0
56,8,0.38,0,0
56,10,1.669,0,0
54,6,0.047,0,0
54,8,0.296,0,0
54,10,1.297,0,0
52,6,0.025,0,0
52,8,0.16,0,0
52,10,0.702,0,0
50,6,0.01,0,0
50,8,0.06,0,0
50,10,0.265,0,0
50,12,0.811,0,0
48,8,0.016,0,0
48,10,0.07,0,0
48,12,0.214,0,0
46,10,0.013,0,0
46,12,0.039,0,0
46,14,0.084,0,0
44,14,0.011,0,0
44,16,0.016,0,0
72,20,13.974,0,0.004
72,22,15.234,0.001,0.014
72,24,15.505,0.004,0.037
72,26,17.355,0.012,0.066
70,16,6.666,0,0
70,18,12.879,0,0.001
70,20,17.758,0,0.003
70,28,20.665,0.022,0.118
70,30,20.936,0.028,0.177
68,32,20.716,0.085,0.334
58,62,2.744,0,0.002
56,62,3.984,0,0
54,62,7.47,0,0
54,64,10.729,0,0
52,62,10.783,0,0
52,64,15.621,0,0
50,62,10.963,0,0
50,64,15.905,0,0
48,64,11.291,0,0
64,64,7.596,0.001,0.033
64,66,3.38,0,0.038
62,62,7.979,0,0.016
62,64,3.879,0,0.024
62,66,1.554,0,0.031
62,68,0.505,0,0.035
62,70,0.128,0,0.035
62,72,0.025,0,0.032
60,62,4.251,0,0.008
60,64,2.036,0,0.012
60,66,0.94,0,0.014
60,68,0.429,0,0.011
60,70,0.167,0,0.007
60,72,0.049,0,0
60,74,0.012,0,0
58,64,2.285,0,0.002
58,66,1.896,0,0.001
58,68,1.265,0,0.001
58,70,0.607,0,0
58,72,0.21,0,0
58,74,0.05,0,0
58,76,0.008,0,0
56,64,5.267,0,0
56,66,5.238,0,0
56,68,3.694,0,0
56,70,1.825,0,0
56,72,0.63,0,0
56,74,0.151,0,0
56,76,0.025,0,0
54,66,10.892,0,0
54,68,7.726,0,0
54,70,3.824,0,0
54,72,1.319,0,0
54,74,0.317,0,0
54,76,0.053,0,0
54,78,0.006,0,0
52,66,15.896,0,0
52,68,11.284,0,0
52,70,5.585,0,0
52,72,1.927,0,0
52,74,0.463,0,0
52,76,0.078,0,0
52,78,0.009,0,0
50,66,16.186,0,0
50,68,11.49,0,0
50,70,5.686,0,0
50,72,1.962,0,0
50,74,0.472,0,0
50,76,0.079,0,0
50,78,0.009,0,0
48,66,11.49,0,0
48,68,8.156,0,0
48,70,4.036,0,0
48,72,1.393,0,0
48,74,0.335,0,0
48,76,0.056,0,0
48,78,0.007,0,0
46,64,5.585,0,0
46,66,5.686,0,0
46,68,4.036,0,0
46,70,1.998,0,0
46,72,0.689,0,0
46,74,0.166,0,0
46,76,0.028,0,0
44,64,1.927,0,0
44,66,1.962,0,0
44,68,1.393,0,0
44,70,0.689,0,0
44,72,0.238,0,0
44,74,0.057,0,0
44,76,0.01,0,0
42,64,0.463,0,0
42,66,0.472,0,0
42,68,0.335,0,0
42,70,0.166,0,0
42,72,0.057,0,0
42,74,0.014,0,0
40,64,0.078,0,0
40,66,0.079,0,0
40,68,0.056,0,0
40,70,0.028,0,0
40,72,0.01,0,0
38,64,0.009,0,0
38,66,0.009,0,0
38,68,0.007,0,0
76,54,7.447,0,0.01
76,56,6.88,0,0.005
76,58,9.216,0,0.004
76,60,10.199,0,0.005
74,50,30.743,0.005,0.011
74,52,17.131,0.002,0.011
74,54,10.213,0,0.009
74,56,11.506,0,0.006
74,58,16.528,0.001,0.007
74,60,18.879,0.001,0.01
74,62,15.625,0.001,0.013
74,64,9.588,0.001,0.021
72,48,47.146,0.005,0.007
72,50,34.279,0.003,0.008
72,52,19.954,0.001,0.008
72,54,12.86,0,0.007
72,56,15.303,0.001,0.009
72,58,22.538,0.002,0.012
72,60,26.584,0.005,0.015
72,62,22.921,0.005,0.019
72,64,14.451,0.003,0.025
72,66,7.367,0.001,0.041
70,46,52.002,0.004,0.005
70,48,50.575,0.002,0.004
70,50,38.72,0.001,0.004
70,52,24.041,0,0.004
70,54,15.912,0,0.006
70,56,17.64,0.001,0.011
70,58,25.02,0.004,0.017
70,60,29.888,0.01,0.022
70,62,26.693,0.011,0.026
70,64,17.441,0.006,0.031
70,66,8.549,0.002,0.039
70,68,3.953,0,0.065
68,52,28.357,0,0.002
68,54,19.846,0,0.004
68,56,19.885,0.001,0.011
68,58,25.068,0.005,0.019
68,60,28.438,0.011,0.026
68,62,25.223,0.013,0.031
68,64,16.695,0.007,0.035
68,66,8.131,0.002,0.04
68,68,3.111,0,0.051
66,58,24.508,0.003,0.015
66,60,24.313,0.007,0.023
66,62,19.818,0.008,0.031
66,64,12.583,0.004,0.036
66,66,5.995,0.001,0.04
66,68,2.129,0,0.045
66,70,0.65,0,0.062
64,60,19.162,0.002,0.016
64,62,13.393,0.002,0.025
64,68,1.136,0,0.042
64,70,0.288,0,0.05
40,20,0.012,0,0
40,36,10.485,0,0
38,20,0.009,0,0
38,22,0.074,0,0
38,24,0.423,0,0
38,26,1.696,0,0
38,28,4.742,0,0
38,30,9.242,0,0
38,32,12.558,0,0
38,34,11.897,0,0
38,36,7.857,0,0
36,22,0.038,0,0
36,24,0.221,0,0
36,26,0.886,0,0
36,28,2.477,0,0
36,30,4.828,0,0
36,32,6.56,0,0
36,34,6.215,0,0
36,36,4.105,0,0
36,38,1.89,0,0
34,22,0.014,0,0
34,24,0.08,0,0
34,26,0.323,0,0
34,28,0.902,0,0
34,30,1.758,0,0
34,32,2.389,0,0
34,34,2.264,0,0
34,36,1.495,0,0
34,38,0.688,0,0
32,24,0.02,0,0
32,26,0.082,0,0
32,28,0.229,0,0
32,30,0.446,0,0
32,32,0.607,0,0
32,34,0.575,0,0
32,36,0.38,0,0
32,38,0.175,0,0
32,40,0.056,0,0
30,26,0.015,0,0
30,28,0.041,0,0
30,30,0.079,0,0
30,32,0.107,0,0
30,34,0.102,0,0
30,36,0.067,0,0
30,38,0.031,0,0
30,40,0.01,0,0
28,30,0.01,0,0
28,32,0.013,0,0
28,34,0.013,0,0
28,36,0.008,0,0
102,24,0.012,0,0.068
102,26,0.019,0,0.068
102,28,0.021,0,0.068
102,30,0.016,0,0.068
102,32,0.009,0,0.068
100,20,0.013,0,0.068
100,22,0.041,0,0.068
100,24,0.092,0,0.068
100,26,0.144,0,0.068
100,28,0.164,0,0.066
100,30,0.129,0,0.064
100,32,0.072,0,0.061
100,34,0.034,0,0.048
100,36,0.081,0,0.005
98,18,0.014,0,0.068
98,20,0.066,0,0.068
98,22,0.215,0,0.068
98,24,0.493,0,0.067
98,26,0.785,0,0.066
98,28,0.883,0,0.064
98,30,0.712,0,0.062
98,32,0.417,0,0.059
98,34,0.207,0,0.053
98,36,0.201,0,0.021
96,16,0.008,0,0.068
96,18,0.053,0,0.068
96,20,0.244,0,0.068
96,22,0.8,0,0.067
96,24,1.827,0,0.066
96,26,2.947,0,0.065
96,28,3.383,0.001,0.062
96,30,2.831,0,0.059
96,32,1.783,0,0.057
96,34,0.919,0,0.056
96,36,0.55,0,0.047
96,38,0.999,0,0.012
94,16,0.02,0,0.068
94,18,0.134,0,0.068
94,20,0.632,0,0.067
94,22,2.068,0,0.066
94,24,4.788,0.001,0.065
94,26,7.847,0.003,0.063
94,28,9.308,0.004,0.059
94,30,8.227,0.002,0.056
94,32,5.697,0.001,0.055
94,34,3.319,0,0.061
94,36,1.83,0,0.069
94,38,1.478,0,0.046
94,40,2.954,0,0.01
92,16,0.036,0,0.068
92,18,0.254,0,0.064
92,20,1.179,0,0.064
92,22,3.835,0.001,0.064
92,24,8.932,0.004,0.062
92,26,15.031,0.01,0.059
92,28,18.698,0.012,0.056
92,30,17.94,0.007,0.053
92,32,14.071,0.003,0.056
92,34,9.563,0.002,0.067
92,36,5.774,0.001,0.081
92,38,3.297,0,0.083
92,40,2.763,0,0.043
90,16,0.075,0,0.041
90,18,0.408,0,0.05
90,20,1.692,0,0.055
90,22,5.304,0.001,0.058
90,24,12.341,0.006,0.057
90,26,21.41,0.015,0.054
90,28,28.428,0.019,0.051
90,30,30.282,0.014,0.052
90,32,27.311,0.012,0.06
90,34,21.46,0.011,0.075
90,36,14.443,0.007,0.09
90,38,8.056,0.003,0.097
90,40,4.133,0.001,0.083
88,16,0.172,0,0.015
88,18,0.722,0,0.024
88,20,2.378,0,0.034
88,22,6.428,0.001,0.041
88,24,14.055,0.005,0.044
88,26,24.547,0.012,0.044
88,28,34.676,0.016,0.045
88,30,41.018,0.021,0.051
88,32,41.969,0.033,0.065
