Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
81,1.77960325140206,7,0.114400707940403,0.0642843891470034,0.114400707940403,52,98,Shot
73,1.83240363851783,5,0.0845236498864687,0.0461272004212113,0.0845236498864687,54,98,Shot
62,1.46816649078778,4,0.0272529495427188,0.0185625742814057,0.0272529495427188,56,98,Shot
50,0.949259799387763,2,0.00334768517165283,0.00352662692954233,0.00334768517165283,58,98,Shot
38,0.402069153145889,1,0.000132505591455449,0.000329559207461434,0.000132505591455449,60,98,Shot
23,0.0888714025070921,0,0,0,0,62,98,Shot
11,0.0115468102419116,0,0,0,0,64,98,Shot
5,0.00308166283282381,0,0,0,0,66,98,Shot
2,0.00230006413587491,0,0,0,0,68,98,Shot
1,0.00114347236278155,0,0,0,0,70,98,Shot
1,0.000245138864584417,0,0,0,0,72,98,Shot
1,0.000312881599994942,0,0,0,0,14,100,Shot
8,0.00911122427525843,0,0,0,0,16,100,Shot
11,0.0765383239552052,0,0,0,0,18,100,Shot
25,0.306220810767961,1,0.000132903705101698,0.000434012648481967,0.000132903705101698,20,100,Shot
39,0.635290598287768,2,0.000872831450382469,0.00137390896817129,0.000872831450382469,22,100,Shot
45,0.8583797286943,3,0.00352214831437762,0.00410325197186941,0.00352214831437762,24,100,Shot
51,1.1090662863451,3,0.0145037884413284,0.0130774766304774,0.0145037884413284,26,100,Shot
56,1.26805023798619,4,0.0447253003413275,0.0352709214520998,0.0447253003413275,28,100,Shot
63,1.21059694367124,5,0.07075516358693,0.0584465076975653,0.07075516358693,30,100,Shot
76,1.12811495537589,8,0.0743035448315914,0.0658652245300952,0.0743035448315914,32,100,Shot
74,1.16494393475573,10,0.145091854096093,0.12454835788,0.145091854096093,34,100,Shot
82,1.42710640878333,15,0.26563234348608,0.186133522946298,0.26563234348608,36,100,Shot
84,1.89715888581999,15,0.308812480572158,0.162776287679607,0.308812480572158,38,100,Shot
83,2.31885627883414,14,0.258902005687203,0.111650734049534,0.258902005687203,40,100,Shot
87,2.47343917718257,14,0.145862614330924,0.0589715791989163,0.145862614330924,42,100,Shot
90,2.04466523260543,13,0.0595459256607767,0.029122579438053,0.0595459256607767,44,100,Shot
92,1.31042605683396,10,0.0204838000671418,0.015631404733077,0.0204838000671418,46,100,Shot
94,1.03901809722708,9,0.0290524416416726,0.0279614394775291,0.0290524416416726,48,100,Shot
91,1.31367431705604,8,0.125428011087933,0.0954787723710843,0.125428011087933,50,100,Shot
82,1.59916357824443,7,0.279395789788109,0.174713702581215,0.279395789788109,52,100,Shot
74,1.48721574731258,6,0.246309664712444,0.165617977860663,0.246309664712444,54,100,Shot
66,1.22039014849086,4,0.0820679300214281,0.0672472898301528,0.0820679300214281,56,100,Shot
53,0.939909272716277,3,0.010262928793185,0.0109190632448234,0.010262928793185,58,100,Shot
38,0.5001192545246,2,0.000431233430401954,0.00086226120370405,0.000431233430401954,60,100,Shot
20,0.161878327857571,0,0,0,0,62,100,Shot
10,0.0497808990651641,0,0,0,0,64,100,Shot
4,0.0195885222672009,0,0,0,0,66,100,Shot
2,0.00428073287523227,0,0,0,0,68,100,Shot
1,0.000324610124145961,0,0,0,0,70,100,Shot
1,0.0000670759020231508,0,0,0,0,14,102,Shot
4,0.00226906758179404,0,0,0,0,16,102,Shot
12,0.0277060225628516,1,0.000115540930545176,0.00417024602802763,0.000115540930545176,18,102,Shot
